code_insee,nom_commune,lon,lat,score_tension,dep
91099,Boutigny-sur-Essonne,2.3930596,48.433349799999995,56.9,91
91100,Bouville,2.2758541176470586,48.43298247058823,53.0,91
91106,Breux-Jouy,2.1597049999999998,48.55187382352941,63.0,91
91109,Brières-les-Scellés,2.142722272727273,48.46542181818182,51.9,91
91112,Brouy,2.2900579166666666,48.326548124999995,66.4,91
91121,Buno-Bonnevaux,2.408979523809524,48.35587365079365,57.0,91
91130,Chalo-Saint-Mars,2.0543446511627907,48.41580174418605,60.2,91
91131,Chalou-Moulineux,2.028605238095238,48.380755,56.7,91
91137,Champmotteux,2.31542,48.34370269230769,63.6,91
91145,Chatignonville,1.9337013888888888,48.46844166666667,59.0,91
91175,Corbreuse,1.9609178787878787,48.49740939393939,63.9,91
91180,Courances,2.484434444444444,48.438807555555556,54.6,91
91184,Courdimanche-sur-Essonne,2.357910612244898,48.41628897959184,59.6,91
91195,Dannemois,2.4661959523809522,48.45904904761905,57.1,91
91200,Dourdan,1.9890693203883496,48.53487533980583,62.0,91
91223,Étampes,2.1382024836601308,48.42245980392157,56.5,91
91240,Fontaine-la-Rivière,2.165828717948718,48.36160230769231,50.9,91
91248,La Forêt-Sainte-Croix,2.226773947368421,48.38440894736842,55.9,91
91273,Gironville-sur-Essonne,2.3442263333333333,48.36733016666667,61.5,91
91284,Les Granges-le-Roi,2.0111897727272727,48.49549159090909,56.0,91
91294,Guillerval,2.078495769230769,48.36424057692307,46.4,91
91359,Maisse,2.3708594736842104,48.397345921052626,58.7,91
91390,Le Mérévillois,2.0686370491803276,48.317635573770495,56.8,91
91393,Mérobert,1.9935072093023256,48.4164688372093,65.5,91
91399,Mespuits,2.278115882352941,48.359604705882354,61.6,91
91405,Milly-la-Forêt,2.4601264285714284,48.40229979591837,60.5,91
91408,Moigny-sur-École,2.4388670833333332,48.4370475,63.5,91
91412,Mondeville,2.417754827586207,48.48940206896552,63.2,91
91414,Monnerville,2.037335172413793,48.34838793103449,33.9,91
91433,Morigny-Champigny,2.205957802197802,48.438567362637365,57.1,91
91463,Oncy-sur-École,2.449653076923077,48.37741153846154,68.2,91
91469,Ormoy-la-Rivière,2.1618278260869563,48.40021695652174,44.4,91
91495,Plessis-Saint-Benoist,2.008119189189189,48.44504675675676,67.4,91
91507,Prunay-sur-Essonne,2.360015882352941,48.35225705882353,57.6,91
91508,Puiselet-le-Marais,2.2632921875,48.398184375,55.0,91
91511,Pussay,1.9974332558139534,48.352300232558136,53.8,91
91525,Roinville,2.053027692307692,48.51326211538461,59.5,91
91526,Roinvilliers,2.2347753703703703,48.34340074074074,53.8,91
91533,Saclas,2.114867125,48.3634985,51.8,91
91540,Saint-Chéron,2.1271682,48.5467458,56.2,91
91544,Saint-Cyr-la-Rivière,2.1383125454545455,48.35567454545455,52.3,91
91546,Saint-Cyr-sous-Dourdan,2.0366230434782606,48.56797434782609,46.0,91
91556,Saint-Hilaire,2.087976904761905,48.44215047619048,67.5,91
91593,Sermaise,2.0905442222222224,48.52956644444444,59.0,91
91599,Soisy-sur-École,2.47897350877193,48.479477543859645,57.6,91
91613,Congerville-Thionville,1.9912752173913042,48.38078391304348,62.1,91
91629,Valpuiseaux,2.302632,48.39263030769231,63.1,91
91630,Le Val-Saint-Germain,2.0842953703703704,48.571267777777784,53.6,91
91654,Videlles,2.421675714285714,48.4680281632653,57.9,91
91573,Saint-Pierre-du-Perray,2.512575094339623,48.60644245283019,60.3,91
91631,Varennes-Jarcy,2.56205,48.67997875,59.7,91
91435,Morsang-sur-Seine,2.500813076923077,48.57805230769231,70.8,91
91097,Boussy-Saint-Antoine,2.5343935483870967,48.69044387096774,52.7,91
91689,Wissous,2.3280178260869566,48.73215195652174,39.6,91
91560,Saint-Jean-de-Beauregard,2.1728319444444444,48.66617361111111,27.6,91
91204,Écharcon,2.400699756097561,48.57581024390244,51.6,91
91085,Boissy-sous-Saint-Yon,2.2127445000000003,48.54959275,54.0,91
91578,Saint-Sulpice-de-Favières,2.1767402631578947,48.535878157894736,60.7,91
91017,Angervilliers,2.058773829787234,48.59204659574468,53.0,91
91275,Gometz-le-Châtel,2.1429799999999997,48.67522722222222,33.6,91
91319,Janvry,2.158085306122449,48.64642244897959,41.2,91
91038,Auvers-Saint-Georges,2.228777205882353,48.47769441176471,57.8,91
91044,Ballainvilliers,2.291126153846154,48.67241,56.5,91
91080,Boissy-le-Cutté,2.2822742424242426,48.47033303030303,52.0,91
91093,Boullay-les-Troux,2.0517363414634144,48.67506902439025,49.5,91
91095,Bouray-sur-Juine,2.29572625,48.514088,69.9,91
91111,Briis-sous-Forges,2.1305172881355934,48.62642271186441,53.3,91
91122,Bures-sur-Yvette,2.1567112,48.691815999999996,52.6,91
91129,Cerny,2.3102709523809524,48.48720619047619,61.2,91
91132,Chamarande,2.221797741935484,48.51466774193548,56.3,91
91136,Champlan,2.2761596296296296,48.70742074074074,43.9,91
91148,Chauffour-lès-Étréchy,2.169843157894737,48.50623552631579,56.5,91
91161,Chilly-Mazarin,2.3091945714285713,48.70495628571428,38.6,91
91186,Courson-Monteloup,2.138911428571429,48.597598,57.7,91
91198,D'Huison-Longueville,2.326215593220339,48.45630966101695,50.8,91
91216,Épinay-sur-Orge,2.3170145714285715,48.66999942857143,58.8,91
91226,Étréchy,2.180615479452055,48.49480191780822,57.1,91
91243,Fontenay-lès-Briis,2.1653683823529413,48.61053779411765,54.4,91
91249,Forges-les-Bains,2.079656909090909,48.619578545454544,56.9,91
91272,Gif-sur-Yvette,2.131279294117647,48.697572,51.2,91
91274,Gometz-la-Ville,2.1075486764705884,48.67612911764706,33.7,91
91315,Itteville,2.3456126153846153,48.51461184615385,68.3,91
91318,Janville-sur-Juine,2.251505172413793,48.501941379310345,64.7,91
91330,Lardy,2.268261320754717,48.52638358490566,60.8,91
91332,Leudeville,2.3284624489795918,48.57058632653061,61.5,91
91338,Limours,2.0807453030303034,48.646804090909086,52.2,91
91339,Linas,2.2545442857142857,48.627298333333336,39.6,91
91345,Longjumeau,2.3027788095238093,48.691652380952384,59.0,91
91363,Marcoussis,2.2074759999999998,48.64535,67.1,91
91377,Massy,2.2696561363636363,48.72933522727272,38.2,91
91378,Mauchamps,2.1958195454545457,48.52951818181818,54.5,91
91411,Les Molières,2.0696378571428573,48.67118321428571,51.5,91
91425,Montlhéry,2.2687665714285714,48.64048285714286,41.3,91
91432,Morangis,2.334187142857143,48.70182785714286,53.2,91
91458,Nozay,2.2404467346938777,48.661629795918365,52.2,91
91471,Orsay,2.1875280769230767,48.697195,53.2,91
91473,Orveau,2.297177837837838,48.44907567567568,55.3,91
91477,Palaiseau,2.2275171698113208,48.71554603773585,56.9,91
91482,Pecqueuse,2.0368394,48.6475,54.6,91
91538,Saint-Aubin,2.1382035714285714,48.714705357142854,36.7,91
91568,Saint-Maurice-Montcouronne,2.11895578125,48.57912109375,57.1,91
91579,Saint-Vrain,2.322432,48.53705272727272,65.8,91
91581,Saint-Yon,2.1900786206896554,48.559725862068966,58.6,91
91587,Saulx-les-Chartreux,2.2636645,48.68692275,46.9,91
91602,Souzy-la-Briche,2.151313863636364,48.52742840909091,58.6,91
91619,Torfou,2.2335891666666665,48.531153749999994,58.5,91
91634,Vaugrigneuse,2.1046032352941175,48.60121470588235,58.7,91
91635,Vauhallan,2.2007015384615385,48.73156807692308,54.9,91
91661,Villebon-sur-Yvette,2.2370272916666667,48.695676666666664,44.1,91
91662,Villeconin,2.1276461904761903,48.496184761904765,56.2,91
91665,La Ville-du-Bois,2.2620883333333333,48.660711666666664,51.5,91
91666,Villejust,2.2205360975609754,48.67771317073171,36.7,91
91671,Villeneuve-sur-Auvers,2.2542486363636365,48.46568227272728,52.8,91
91679,Villiers-le-Bâcle,2.1189094594594593,48.72747972972973,41.3,91
91692,Les Ulis,2.1825900000000003,48.6803606557377,51.4,91
91312,Igny,2.22380756097561,48.73678048780488,44.4,91
91064,Bièvres,2.2082416,48.7603498,44.5,91
91534,Saclay,2.1669294545454547,48.73444581818182,38.1,91
91645,Verrières-le-Buisson,2.252752692307692,48.75020211538462,50.5,91
91191,Crosne,2.4637630303030305,48.72117090909091,55.5,91
91027,Athis-Mons,2.386405227272727,48.71144204545454,58.4,91
91037,Auvernaux,2.486504375,48.5275225,53.6,91
91045,Ballancourt-sur-Essonne,2.3857142857142857,48.52445979591837,64.9,91
91047,Baulne,2.3827418333333332,48.492521333333336,58.0,91
91159,Chevannes,2.442801818181818,48.532773409090915,66.6,91
91174,Corbeil-Essonnes,2.468429846153846,48.599417076923075,62.5,91
91201,Draveil,2.4248264705882354,48.67913941176471,57.0,91
91215,Épinay-sous-Sénart,2.518357,48.690513,51.2,91
91232,La Ferté-Alais,2.3635971052631577,48.480323947368426,54.3,91
91244,Fontenay-le-Vicomte,2.3994209375,48.5475825,61.4,91
91293,Guigneville-sur-Essonne,2.367577804878049,48.46466073170731,54.7,91
91441,Nainville-les-Roches,2.495297142857143,48.506713714285716,60.9,91
91514,Quincy-sous-Sénart,2.5327276666666667,48.673236333333335,37.7,91
91577,Saintry-sur-Seine,2.4947111538461537,48.59416115384616,71.9,91
91617,Tigery,2.5207864864864864,48.64446108108108,27.6,91
91639,Vayres-sur-Essonne,2.347537884615385,48.43168442307693,48.6,91
91649,Vert-le-Petit,2.3678464999999997,48.5513615,64.7,91
91659,Villabé,2.454344,48.585626857142856,37.9,91
91228,Évry-Courcouronnes,2.4380974285714285,48.62793857142857,46.8,91
91286,Grigny,2.38637875,48.65450333333334,55.7,91
91326,Juvisy-sur-Orge,2.372164285714286,48.691361071428574,58.2,91
91521,Ris-Orangis,2.4048366666666667,48.642466666666664,65.3,91
91648,Vert-le-Grand,2.367829027777778,48.583765138888886,59.7,91
91657,Vigneux-sur-Seine,2.43211825,48.70362825,67.3,91
91691,Yerres,2.489516923076923,48.71327096153846,53.4,91
92004,Asnières-sur-Seine,2.2878269230769233,48.916454615384616,12.2,92
92014,Bourg-la-Reine,2.3168665,48.780423,24.1,92
92024,Clichy,2.3076235294117646,48.90457176470588,4.6,92
92036,Gennevilliers,2.289319069767442,48.93300930232558,9.6,92
92049,Montrouge,2.318779090909091,48.81405818181818,12.2,92
92078,Villeneuve-la-Garenne,2.323751,48.935446,28.5,92
92002,Antony,2.29967431372549,48.74910294117647,30.7,92
92007,Bagneux,2.309164074074074,48.79914,7.3,92
92075,Vanves,2.283945,48.820558125,19.0,92
92032,Fontenay-aux-Roses,2.2840028,48.789768800000004,21.0,92
92047,Marnes-la-Coquette,2.166285238095238,48.828451428571434,20.6,92
92009,Bois-Colombes,2.2660113636363635,48.91446454545455,9.8,92
92012,Boulogne-Billancourt,2.2380624,48.836928799999995,21.6,92
92019,Châtenay-Malabry,2.2594725490196077,48.76869666666666,38.0,92
92020,Châtillon,2.2884093333333335,48.80378733333334,7.6,92
92022,Chaville,2.1902448148148146,48.80806888888889,14.2,92
92023,Clamart,2.2533266666666667,48.79611549019608,31.0,92
92025,Colombes,2.2500150000000003,48.922522058823525,28.1,92
92026,Courbevoie,2.2588670967741935,48.89994870967742,8.9,92
92033,Garches,2.1873512,48.845608,28.4,92
92035,La Garenne-Colombes,2.246325625,48.90692625,7.9,92
92040,Issy-les-Moulineaux,2.2630809375,48.8232425,22.2,92
92044,Levallois-Perret,2.2859000000000003,48.895563333333335,3.1,92
92046,Malakoff,2.2915182352941175,48.814339411764706,14.7,92
92048,Meudon,2.2270704545454545,48.80529113636363,31.8,92
92050,Nanterre,2.2106879487179487,48.89670256410256,25.9,92
92051,Neuilly-sur-Seine,2.261763888888889,48.88419555555556,10.5,92
92060,Le Plessis-Robinson,2.259781935483871,48.78043,30.5,92
92062,Puteaux,2.2372804,48.884018,20.4,92
92063,Rueil-Malmaison,2.175909607843137,48.867440196078434,26.8,92
92064,Saint-Cloud,2.2075299999999998,48.842209999999994,34.0,92
92071,Sceaux,2.2968588,48.7773628,29.6,92
92072,Sèvres,2.2081953333333333,48.82205244444445,40.9,92
92073,Suresnes,2.2156838709677418,48.86945290322581,28.6,92
92076,Vaucresson,2.1613868,48.8413936,23.0,92
92077,Ville-d'Avray,2.1768854545454546,48.82166242424242,20.7,92
93015,Coubron,2.576389705882353,48.918040294117645,72.7,93
93031,Épinay-sur-Seine,2.3172827586206894,48.95480965517241,51.4,93
93001,Aubervilliers,2.387395666666667,48.91560333333334,44.4,93
93006,Bagnolet,2.4243870833333334,48.869047916666666,58.8,93
93008,Bobigny,2.4410555263157896,48.90982921052631,71.3,93
93010,Bondy,2.4844861538461536,48.904354102564106,60.2,93
93014,Clichy-sous-Bois,2.544604516129032,48.90903,62.7,93
93027,La Courneuve,2.4000049999999997,48.93209869565218,61.6,93
93029,Drancy,2.4493159523809522,48.92385380952381,64.2,93
93032,Gagny,2.54585,48.88337319148936,59.1,93
93033,Gournay-sur-Marne,2.5755814285714287,48.860793809523805,64.9,93
93039,L'Île-Saint-Denis,2.3246906451612905,48.93632129032258,52.6,93
93045,Les Lilas,2.419994,48.8820556,55.2,93
93046,Livry-Gargan,2.533857818181818,48.92016145454546,59.8,93
93047,Montfermeil,2.566554210526316,48.89616,61.7,93
93048,Montreuil,2.4481362962962967,48.86414314814815,51.4,93
93049,Neuilly-Plaisance,2.5096036111111113,48.862943333333334,48.1,93
93050,Neuilly-sur-Marne,2.539823902439024,48.86371048780487,61.3,93
93051,Noisy-le-Grand,2.5622507017543863,48.83480649122807,60.3,93
93053,Noisy-le-Sec,2.4579217142857144,48.88973514285715,54.9,93
93055,Pantin,2.4110644999999997,48.89907475,48.6,93
93057,Les Pavillons-sous-Bois,2.503017037037037,48.90684777777778,59.2,93
93062,Le Raincy,2.5184885,48.895641499999996,61.1,93
93063,Romainville,2.4383424324324325,48.88393378378378,52.1,93
93066,Saint-Denis,2.363072923076923,48.93276523076923,50.6,93
93071,Sevran,2.5315781818181815,48.93670159090909,72.1,93
93072,Stains,2.3858365625,48.95537,53.9,93
93073,Tremblay-en-France,2.5515686956521737,48.97891489130434,77.1,93
93074,Vaujours,2.578581388888889,48.93280166666667,71.7,93
93077,Villemomble,2.5056717948717946,48.8855841025641,53.4,93
93078,Villepinte,2.5390156,48.9578576,76.2,93
93079,Villetaneuse,2.3472577777777777,48.95819222222222,46.8,93
93005,Aulnay-sous-Bois,2.4920389655172417,48.94319896551724,66.7,93
93007,Le Blanc-Mesnil,2.462157916666667,48.93647000000001,70.1,93
93013,Le Bourget,2.427111071428571,48.93649285714286,74.3,93
93030,Dugny,2.4215287096774194,48.95062064516129,61.7,93
93061,Le Pré-Saint-Gervais,2.405612666666667,48.88485266666667,45.3,93
93064,Rosny-sous-Bois,2.487141627906977,48.87340441860466,68.7,93
93070,Saint-Ouen-sur-Seine,2.33405875,48.91010083333333,43.4,93
94001,Ablon-sur-Seine,2.4206944444444445,48.724651111111115,31.8,94
94018,Charenton-le-Pont,2.407614,48.822501333333335,37.9,94
94019,Chennevières-sur-Marne,2.54037025,48.79671075,26.4,94
94022,Choisy-le-Roi,2.421938125,48.7632128125,28.8,94
94041,Ivry-sur-Seine,2.387966,48.80924,26.4,94
94046,Maisons-Alfort,2.4394182758620686,48.804026551724135,26.4,94
94053,Noiseau,2.557724857142857,48.77359885714285,31.8,94
94054,Orly,2.398889574468085,48.74344446808511,61.5,94
94055,Ormesson-sur-Marne,2.5387519444444444,48.785885,26.4,94
94059,Le Plessis-Trévise,2.5732967647058826,48.80792970588236,45.4,94
94060,La Queue-en-Brie,2.5837010447761193,48.7767423880597,49.8,94
94068,Saint-Maur-des-Fossés,2.493355294117647,48.79953852941177,26.4,94
94069,Saint-Maurice,2.4433790909090907,48.817701818181824,26.4,94
94074,Valenton,2.4623593617021275,48.7504070212766,39.6,94
94077,Villeneuve-le-Roi,2.40841537037037,48.73129648148148,41.7,94
94078,Villeneuve-Saint-Georges,2.450577543859649,48.736805964912286,37.7,94
94081,Vitry-sur-Seine,2.389078148148148,48.78943314814815,46.4,94
94002,Alfortville,2.420515652173913,48.79516652173913,26.4,94
94004,Boissy-Saint-Léger,2.524156875,48.7487921875,34.6,94
94011,Bonneuil-sur-Marne,2.4886079545454547,48.773407500000005,26.4,94
94015,Bry-sur-Marne,2.521079444444444,48.836391388888885,26.4,94
94017,Champigny-sur-Marne,2.521052641509434,48.81798641509434,26.4,94
94034,Fresnes,2.326922068965517,48.75655379310344,38.6,94
94042,Joinville-le-Pont,2.46921,48.81852769230769,26.4,94
94043,Le Kremlin-Bicêtre,2.3565449999999997,48.808033,44.0,94
94044,Limeil-Brévannes,2.4889458333333336,48.74610277777778,28.9,94
94048,Marolles-en-Brie,2.5545993333333334,48.739353,57.9,94
94052,Nogent-sur-Marne,2.4775344444444443,48.836343703703704,31.4,94
94058,Le Perreux-sur-Marne,2.5058689285714286,48.84399214285714,27.4,94
94067,Saint-Mandé,2.419759375,48.842224375,37.5,94
94070,Santeny,2.5760684210526317,48.73296964912281,57.2,94
94071,Sucy-en-Brie,2.536386923076923,48.76789892307693,26.4,94
94079,Villiers-sur-Marne,2.5470602631578947,48.82559947368421,30.9,94
94080,Vincennes,2.438836956521739,48.84774652173913,35.2,94
94003,Arcueil,2.3349573333333336,48.80527433333334,43.0,94
94016,Cachan,2.3330522727272727,48.79038454545454,60.9,94
94021,Chevilly-Larue,2.3480685294117647,48.76614264705883,56.3,94
94028,Créteil,2.455187818181818,48.78081854545455,26.4,94
94033,Fontenay-sous-Bois,2.4749415217391304,48.8506897826087,37.2,94
94037,Gentilly,2.3427961111111113,48.812865555555554,38.3,94
94038,L'Haÿ-les-Roses,2.3390150000000003,48.776430227272726,62.4,94
94065,Rungis,2.3493410000000003,48.74942266666667,52.2,94
94073,Thiais,2.385613333333333,48.759638333333335,43.3,94
94076,Villejuif,2.359807435897436,48.79303512820513,59.2,94
94056,Périgny,2.5588446875,48.697124375,40.9,94
94047,Mandres-les-Roses,2.5480466666666666,48.70612944444444,39.9,94
94075,Villecresnes,2.532256857142857,48.719476285714286,42.4,94
95063,Bezons,2.2087867741935487,48.92723,72.8,95
95059,Berville,2.0725156603773582,49.194621509433965,87.6,95
95119,Buhy,1.7030966,49.191741199999996,72.1,95
95139,La Chapelle-en-Vexin,1.726272,49.18407633333334,74.9,95
95541,Saint-Clair-sur-Epte,1.6992764367816093,49.21114413793103,69.6,95
95612,Le Thillay,2.466812580645161,49.00484612903226,62.8,95
95052,Beaumont-sur-Oise,2.2997451219512195,49.139486097560976,69.5,95
95149,Chaumontel,2.4336333333333333,49.12866690476191,63.1,95
95288,Groslay,2.351708076923077,48.98449769230769,63.1,95
95365,Mareil-en-France,2.418982121212121,49.06968151515151,56.9,95
95652,Viarmes,2.381921346153846,49.12401346153846,62.7,95
95660,Villaines-sous-Bois,2.3521661111111114,49.07528055555556,45.7,95
95682,Villiers-le-Sec,2.3844364705882355,49.07338764705882,39.3,95
95019,Arnouville,2.4163541379310343,48.98615896551724,75.4,95
95026,Asnières-sur-Oise,2.3798905970149256,49.14106955223881,65.4,95
95028,Attainville,2.348345,49.06300076923076,39.3,95
95042,Baillet-en-France,2.2998925,49.059669791666664,46.6,95
95055,Bellefontaine,2.467645098039216,49.09384980392157,69.4,95
95056,Belloy-en-France,2.370753846153846,49.09189051282051,56.7,95
95088,Bonneuil-en-France,2.434093333333333,48.96588606060607,62.2,95
95091,Bouffémont,2.2985076666666666,49.04188833333333,58.4,95
95094,Bouqueval,2.4272648,49.02350679999999,61.8,95
95116,Bruyères-sur-Oise,2.329777142857143,49.16135309523809,66.6,95
95144,Châtenay-en-France,2.458418620689655,49.06525586206896,67.3,95
95154,Chennevières-lès-Louvres,2.5464965957446806,49.04093574468085,69.0,95
95197,Deuil-la-Barre,2.3266005882352943,48.97137794117647,71.5,95
95199,Domont,2.3202582608695654,49.0285097826087,75.9,95
95205,Écouen,2.3822449999999997,49.022801666666666,76.4,95
95210,Enghien-les-Bains,2.3037181818181818,48.97023000000001,75.5,95
95212,Épiais-lès-Louvres,2.5477612820512823,49.03233358974359,62.0,95
95214,Épinay-Champlâtreux,2.407886875,49.09112,41.4,95
95229,Ézanville,2.3630116129032257,49.03695677419355,81.4,95
95241,Fontenay-en-Parisis,2.447863653846154,49.048479615384615,46.7,95
95250,Fosses,2.5037062068965517,49.099091379310345,76.0,95
95268,Garges-lès-Gonesse,2.409551818181818,48.969844242424244,71.6,95
95277,Gonesse,2.4589593333333335,48.986430266666666,57.8,95
95280,Goussainville,2.467833829787234,49.027040212765954,78.0,95
95316,Jagny-sous-Bois,2.443845813953488,49.08190999999999,67.1,95
95331,Lassy,2.4372340909090906,49.093338181818176,61.2,95
95351,Louvres,2.5015464705882353,49.04124803921569,73.1,95
95352,Luzarches,2.4319905607476633,49.117873925233646,60.9,95
95353,Maffliers,2.314714705882353,49.083853137254906,67.2,95
95371,Marly-la-Ville,2.504881052631579,49.08136526315789,68.9,95
95395,Le Mesnil-Aubry,2.3942159259259257,49.053575925925934,47.2,95
95409,Moisselles,2.335919565217391,49.04655434782609,43.9,95
95427,Montmagny,2.3444926470588237,48.969294705882355,69.2,95
95428,Montmorency,2.3180169811320757,48.99339849056604,67.5,95
95430,Montsoult,2.2996638,49.0718022,68.3,95
95456,Noisy-sur-Oise,2.3264996,49.1365268,66.6,95
95489,Piscop,2.3404435714285716,49.01719928571429,58.7,95
95492,Le Plessis-Gassot,2.4147688,49.0334904,52.2,95
95493,Le Plessis-Luzarches,2.455715,49.095821666666666,60.9,95
95504,Presles,2.2888735714285713,49.10871267857143,67.9,95
95509,Puiseux-en-France,2.4896274999999997,49.06904611111111,76.2,95
95527,Roissy-en-France,2.5183598360655735,49.00382081967213,57.7,95
95539,Saint-Brice-sous-Forêt,2.3495272093023254,49.000875581395356,63.5,95
95566,Saint-Martin-du-Tertre,2.336353448275862,49.09956551724138,82.0,95
95580,Saint-Witz,2.5526860344827584,49.08592155172414,75.1,95
95585,Sarcelles,2.379058604651163,48.995043255813954,69.2,95
95594,Seugy,2.3958033333333333,49.12231857142857,66.9,95
95598,Soisy-sous-Montmorency,2.3040645945945943,48.988305135135136,66.4,95
95604,Survilliers,2.5471055555555555,49.10665916666667,67.0,95
95633,Vaudherland,2.4862775,49.00041,54.6,95
95641,Vémars,2.5685057627118644,49.06210525423729,67.4,95
95675,Villeron,2.53729475,49.0587995,76.0,95
95680,Villiers-le-Bel,2.403221,49.00715875,73.2,95
95252,Franconville,2.2248712903225805,48.98700483870968,66.1,95
95529,Ronquerolles,2.20898,49.169446785714285,70.2,95
95014,Andilly,2.3022257575757576,49.00885,64.8,95
95061,Béthemont-la-Forêt,2.2491060714285713,49.05639,47.8,95
95074,Boisemont,2.0050433333333335,49.01929055555556,70.3,95
95183,Courdimanche,1.9999282352941175,49.03980264705882,72.7,95
95219,Ermont,2.257854666666667,48.98723766666667,62.0,95
95450,Neuville-sur-Oise,2.0624045161290323,49.01867387096774,57.9,95
95306,Herblay-sur-Seine,2.1479560975609755,49.004533414634146,69.7,95
95369,Margency,2.288915,49.001040625,62.6,95
95426,Montlignon,2.2892285185185184,49.0144237037037,69.3,95
95574,Saint-Prix,2.272246857142857,49.01683257142857,55.3,95
95656,Vienne-en-Arthies,1.7226030303030304,49.06625848484848,86.2,95
95002,Ableiges,1.9769700000000001,49.086527636363634,59.1,95
95008,Aincourt,1.7708785714285715,49.07069357142857,77.5,95
95011,Ambleville,1.6966979166666667,49.15157625,76.0,95
95012,Amenucourt,1.6428131666666665,49.1067435,71.3,95
95018,Argenteuil,2.243426379310345,48.95318551724138,78.0,95
95024,Arthies,1.800490930232558,49.09293488372093,79.5,95
95039,Auvers-sur-Oise,2.1513543859649125,49.08046105263158,73.2,95
95040,Avernes,1.8678161764705883,49.08994588235294,76.3,95
95046,Banthelu,1.8159046666666667,49.12768822222222,85.1,95
95051,Beauchamp,2.195085,49.01367888888889,54.0,95
95058,Bernes-sur-Oise,2.3014535294117646,49.167877352941176,67.0,95
95060,Bessancourt,2.1990525,49.03887333333333,49.3,95
95078,Boissy-l'Aillerie,2.0329186842105265,49.084272368421054,70.9,95
95101,Bray-et-Lû,1.666537027027027,49.14294621621622,76.4,95
95102,Bréançon,2.022181923076923,49.14815442307692,87.6,95
95110,Brignancourt,1.9434482142857143,49.140260714285716,83.9,95
95120,Butry-sur-Oise,2.189876,49.083683199999996,72.2,95
95134,Champagne-sur-Oise,2.226260652173913,49.14292586956522,68.6,95
95141,Charmont,1.7894119047619046,49.13726261904762,79.1,95
95142,Chars,1.930134117647059,49.15823294117647,84.5,95
95150,Chaussy,1.7008263461538462,49.11394115384615,81.8,95
95151,Chauvry,2.2683931707317075,49.05755146341463,48.8,95
95157,Chérence,1.6832671794871794,49.09111205128205,80.1,95
95166,Cléry-en-Vexin,1.8469497368421053,49.130884736842106,72.3,95
95169,Commeny,1.8889171428571427,49.1273119047619,74.1,95
95170,Condécourt,1.939901891891892,49.037504594594594,67.4,95
95177,Cormeilles-en-Vexin,2.018056551724138,49.113245,83.4,95
95181,Courcelles-sur-Viosne,1.9977726086956522,49.07321608695652,62.6,95
95203,Eaubonne,2.277580285714286,48.991513714285716,69.8,95
95211,Ennery,2.1079975609756096,49.07457048780488,73.8,95
95213,Épiais-Rhus,2.0728383333333333,49.12503766666667,84.2,95
95218,Éragny-sur-Oise,2.10122962962963,49.02113518518518,52.7,95
95253,Frémainville,1.8668602127659575,49.066012127659576,65.5,95
95254,Frémécourt,1.9959432352941178,49.12313558823529,81.0,95
95256,Frépillon,2.200537619047619,49.049077619047615,39.4,95
95257,La Frette-sur-Seine,2.1786684,48.9724976,64.0,95
95258,Frouville,2.1461282222222224,49.15690288888889,84.8,95
95270,Genainville,1.7534710204081632,49.11772408163266,81.3,95
95271,Génicourt,2.060472173913044,49.09528956521739,74.4,95
95287,Grisy-les-Plâtres,2.049104222222222,49.1269431111111,83.3,95
95295,Guiry-en-Vexin,1.8542019047619047,49.117249047619055,83.6,95
95298,Haravilliers,2.0371370212765956,49.17469872340426,87.9,95
95301,Haute-Isle,1.664848064516129,49.08248677419355,87.9,95
95304,Hédouville,2.1778749019607844,49.159602941176466,81.1,95
95308,Hérouville-en-Vexin,2.12914,49.10495395348837,74.6,95
95313,L'Isle-Adam,2.237241224489796,49.10566428571428,68.2,95
95323,Jouy-le-Moutier,2.0310958333333335,49.011685,71.3,95
95328,Labbeville,2.132281886792453,49.13733471698114,77.9,95
95341,Livilliers,2.091236666666667,49.09986205128205,72.8,95
95348,Longuesse,1.929923695652174,49.06270260869565,69.1,95
95370,Marines,1.9829834,49.149966000000006,87.3,95
95379,Maudétour-en-Vexin,1.7766405882352942,49.111205294117646,85.7,95
95387,Menouville,2.110393125,49.153470937499996,86.2,95
95388,Menucourt,1.9752133333333333,49.027464074074075,64.9,95
95392,Mériel,2.212650714285714,49.07781392857142,62.6,95
95394,Méry-sur-Oise,2.1699264583333333,49.05448604166667,49.9,95
95422,Montgeroult,2.0059344444444442,49.090715833333334,63.3,95
95424,Montigny-lès-Cormeilles,2.1924675,48.99234392857143,39.3,95
95436,Mours,2.2610585185185186,49.13020851851852,59.7,95
95438,Moussy,1.904030303030303,49.134917878787874,77.2,95
95445,Nerville-la-Forêt,2.280246176470588,49.09122411764706,59.5,95
95446,Nesles-la-Vallée,2.1722335999999998,49.127171999999995,74.7,95
95452,Nointel,2.289480833333333,49.129713333333335,72.2,95
95462,Omerville,1.7229230357142857,49.141188750000005,80.2,95
95476,Osny,2.0636427659574466,49.06576106382978,60.0,95
95480,Parmain,2.1995037931034482,49.120575,69.9,95
95483,Le Perchay,1.9266067647058824,49.11798676470588,68.4,95
95487,Persan,2.2656316129032255,49.14812677419355,65.2,95
95488,Pierrelaye,2.162294,49.0189376,39.3,95
95491,Le Plessis-Bouchard,2.233867857142857,49.003207857142854,61.8,95
