code_insee,nom_commune,dep,epci_siren,epci_nom,epci_nature,pop_commune,apl_generaliste,densite_cardio_100k,densite_dermato_100k,densite_ophtalmo_100k,densite_gyneco_100k,age_moyen_medecin,t_generaliste,tension_specialistes,t_age,score_tension,rang_epci_pct
77279,Marolles-sur-Seine,77,247700107,CC Pays de Montereau,CC,1793,2.33,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5888993414863594,0.8591162424904532,0.9189189189189197,78.9,0.38
77280,Mary-sur-Marne,77,247700065,CC du Pays de l'Ourcq,CC,1135,1.839,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7428661022264034,0.8591162424904532,0.9189189189189197,84.0,0.43
77281,Mauperthuis,77,200090504,CA Coulommiers Pays de Brie,CA,487,2.692,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.47538413295703985,0.8591162424904532,0.9189189189189197,75.1,0.08
77282,Mauregard,77,200055655,CA Roissy Pays de France,CA,351,2.697,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.4738162433364691,0.8591162424904532,0.9189189189189197,75.1,0.71
77283,May-en-Multien,77,247700065,CC du Pays de l'Ourcq,CC,884,1.545,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8350580119159612,0.8591162424904532,0.9189189189189197,87.1,0.68
77284,Meaux,77,200072130,CA du Pays de Meaux,CA,56659,2.743,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.45939165882721866,0.8591162424904532,0.9189189189189197,74.6,0.46
77285,Le Mée-sur-Seine,77,247700057,CA Melun Val de Seine,CA,19527,1.526,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8410159924741298,0.8591162424904532,0.9189189189189197,87.3,0.9
77286,Meigneux,77,200040251,CC Bassée-Montois,CC,234,1.215,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.9385387268736282,0.8591162424904532,0.9189189189189197,90.6,0.81
77287,Meilleray,77,200072544,CC des Deux Morin,CC,505,1.748,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7714016933207902,0.8591162424904532,0.9189189189189197,85.0,0.35
77288,Melun,77,247700057,CA Melun Val de Seine,CA,43685,2.183,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6349952963311384,0.8591162424904532,0.9189189189189197,80.4,0.5
77289,Melz-sur-Seine,77,200037133,CC du Provinois,CC,346,3.188,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.3198494825964252,0.8591162424904532,0.9189189189189197,69.9,0.06
77290,Méry-sur-Marne,77,200090504,CA Coulommiers Pays de Brie,CA,683,1.853,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7384760112888054,0.8591162424904532,0.9189189189189197,83.9,0.84
77291,Le Mesnil-Amelot,77,200055655,CA Roissy Pays de France,CA,992,2.641,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.49137660708686115,0.8591162424904532,0.9189189189189197,75.6,0.79
77292,Messy,77,200033090,CC Plaines et Monts de France,CC,1204,2.143,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.647538413295704,0.8591162424904532,0.9189189189189197,80.9,0.8
77293,Misy-sur-Yonne,77,247700107,CC Pays de Montereau,CC,857,1.916,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7187206020696144,0.8591162424904532,0.9189189189189197,83.2,0.67
77294,Mitry-Mory,77,200055655,CA Roissy Pays de France,CA,20393,2.8,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.4415177171527126,0.8591162424904532,0.9189189189189197,74.0,0.57
77295,Moisenay,77,200070779,CC Brie des Rivières et Châteaux,CC,1363,1.97,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7017873941674506,0.8591162424904532,0.9189189189189197,82.7,0.29
77296,Moissy-Cramayel,77,200059228,CA Grand Paris Sud Seine Essonne Sénart,CA,18498,2.226,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6215114455942302,0.8591162424904532,0.9189189189189197,80.0,0.83
77297,Mondreville,77,200023919,CC Gâtinais Val de Loing,CC,330,1.64,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8052681091251177,0.8591162424904532,0.9189189189189197,86.1,0.65
77298,Mons-en-Montois,77,200040251,CC Bassée-Montois,CC,445,1.135,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.9636249608027595,0.8591162424904532,0.9189189189189197,91.4,0.95
77300,Montceaux-lès-Meaux,77,200072130,CA du Pays de Meaux,CA,646,2.053,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6757604264659769,0.8591162424904532,0.9189189189189197,81.8,0.92
77301,Montceaux-lès-Provins,77,200037133,CC du Provinois,CC,321,0.146,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,1.0,0.8591162424904532,0.9189189189189197,92.6,0.94
77302,Moncourt-Fromonville,77,200023240,CC Pays de Nemours,CC,1908,3.664,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.17058639071809345,0.8591162424904532,0.9189189189189197,65.0,0.1
77303,Montdauphin,77,200072544,CC des Deux Morin,CC,237,2.996,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.38005644402634065,0.8591162424904532,0.9189189189189197,71.9,0.08
77304,Montenils,77,200072544,CC des Deux Morin,CC,30,4.116,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.02884916901850121,0.8591162424904532,0.9189189189189197,60.2,0.03
77305,Montereau-Fault-Yonne,77,247700107,CC Pays de Montereau,CC,21840,2.835,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.43054248980871757,0.8591162424904532,0.9189189189189197,73.6,0.1
77306,Montereau-sur-le-Jard,77,247700057,CA Melun Val de Seine,CA,498,2.264,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6095954844778928,0.8591162424904532,0.9189189189189197,79.6,0.3
77307,Montévrain,77,247700594,CA Marne et Gondoire,CA,14847,2.202,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6290373157729696,0.8591162424904532,0.9189189189189197,80.2,0.75
77308,Montgé-en-Goële,77,200033090,CC Plaines et Monts de France,CC,724,2.608,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5017246785826278,0.8591162424904532,0.9189189189189197,76.0,0.35
77309,Monthyon,77,200072130,CA du Pays de Meaux,CA,1747,2.796,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.4427720288491691,0.8591162424904532,0.9189189189189197,74.0,0.38
77310,Montigny-le-Guesdier,77,200040251,CC Bassée-Montois,CC,302,1.15,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.9589212919410475,0.8591162424904532,0.9189189189189197,91.2,0.93
77311,Montigny-Lencoup,77,200040251,CC Bassée-Montois,CC,1362,1.611,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8143618689244277,0.8591162424904532,0.9189189189189197,86.4,0.45
77312,Montigny-sur-Loing,77,247700032,CC Moret Seine et Loing,CC,2634,2.731,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.4631545939165883,0.8591162424904532,0.9189189189189197,74.7,0.33
77313,Montmachoux,77,247700107,CC Pays de Montereau,CC,228,1.913,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7196613358419568,0.8591162424904532,0.9189189189189197,83.3,0.71
77314,Montolivet,77,200072544,CC des Deux Morin,CC,251,2.996,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.38005644402634065,0.8591162424904532,0.9189189189189197,71.9,0.08
77315,Montry,77,247700339,CA Val d'Europe Agglomération,CA,3872,1.527,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8407024145500157,0.8591162424904532,0.9189189189189197,87.3,1.0
77316,Moret-Loing-et-Orvanne,77,247700032,CC Moret Seine et Loing,CC,12576,3.064,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.35873314518657895,0.8591162424904532,0.9189189189189197,71.2,0.17
77317,Mormant,77,247700701,CC Brie Nangissienne,CC,5280,1.755,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7692066478519913,0.8591162424904532,0.9189189189189197,84.9,0.32
77318,Mortcerf,77,200072874,CC Val Briard,CC,1405,1.693,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.788648479147068,0.8591162424904532,0.9189189189189197,85.6,0.71
77319,Mortery,77,200037133,CC du Provinois,CC,139,1.996,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.693634368140483,0.8591162424904532,0.9189189189189197,82.4,0.49
77320,Mouroux,77,200090504,CA Coulommiers Pays de Brie,CA,5869,2.566,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5148949513954219,0.8591162424904532,0.9189189189189197,76.4,0.2
77321,Mousseaux-lès-Bray,77,200040251,CC Bassée-Montois,CC,672,1.335,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.900909375979931,0.8591162424904532,0.9189189189189197,89.3,0.74
77322,Moussy-le-Neuf,77,200055655,CA Roissy Pays de France,CA,3255,1.43,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8711194731890876,0.8591162424904532,0.9189189189189197,88.3,1.0
77323,Moussy-le-Vieux,77,200055655,CA Roissy Pays de France,CA,1475,1.472,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8579492003762935,0.8591162424904532,0.9189189189189197,87.9,0.98
77325,Mouy-sur-Seine,77,200040251,CC Bassée-Montois,CC,357,1.368,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8905613044841643,0.8591162424904532,0.9189189189189197,89.0,0.68
77326,Nandy,77,200059228,CA Grand Paris Sud Seine Essonne Sénart,CA,6322,2.017,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6870492317340859,0.8591162424904532,0.9189189189189197,82.2,0.96
77327,Nangis,77,247700701,CC Brie Nangissienne,CC,8883,1.507,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8469739730322986,0.8591162424904532,0.9189189189189197,87.5,0.78
77328,Nanteau-sur-Essonne,77,200023240,CC Pays de Nemours,CC,410,2.064,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6723110693007213,0.8591162424904532,0.9189189189189197,81.7,0.81
77329,Nanteau-sur-Lunain,77,247700032,CC Moret Seine et Loing,CC,697,1.487,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8532455315145814,0.8591162424904532,0.9189189189189197,87.7,0.94
77330,Nanteuil-lès-Meaux,77,200072130,CA du Pays de Meaux,CA,7054,2.448,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5518971464408906,0.8591162424904532,0.9189189189189197,77.7,0.69
77331,Nanteuil-sur-Marne,77,200090504,CA Coulommiers Pays de Brie,CA,413,1.916,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7187206020696144,0.8591162424904532,0.9189189189189197,83.2,0.78
77332,Nantouillet,77,200033090,CC Plaines et Monts de France,CC,303,2.332,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5882721856381312,0.8591162424904532,0.9189189189189197,78.9,0.57
77333,Nemours,77,200023240,CC Pays de Nemours,CC,13118,2.647,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.4894951395421764,0.8591162424904532,0.9189189189189197,75.6,0.43
77335,Chauconin-Neufmontiers,77,200072130,CA du Pays de Meaux,CA,3726,3.136,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.33615553465036063,0.8591162424904532,0.9189189189189197,70.5,0.12
77336,Neufmoutiers-en-Brie,77,200072874,CC Val Briard,CC,1277,1.579,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8243963624960804,0.8591162424904532,0.9189189189189197,86.7,0.81
77337,Noisiel,77,200057958,CA Paris - Vallée de la Marne,CA,15927,2.934,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.39949827532141735,0.8591162424904532,0.9189189189189197,72.6,0.5
77338,Noisy-Rudignon,77,247700107,CC Pays de Montereau,CC,592,2.634,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.49357165255566016,0.8591162424904532,0.9189189189189197,75.7,0.24
77339,Noisy-sur-École,77,200072346,CA du Pays de Fontainebleau,CA,1822,1.741,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7735967387895892,0.8591162424904532,0.9189189189189197,85.1,0.92
77340,Nonville,77,247700032,CC Moret Seine et Loing,CC,596,2.348,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.583254938852305,0.8591162424904532,0.9189189189189197,78.7,0.61
77341,Noyen-sur-Seine,77,200040251,CC Bassée-Montois,CC,376,2.592,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5067419253684541,0.8591162424904532,0.9189189189189197,76.2,0.07
77342,Obsonville,77,200023919,CC Gâtinais Val de Loing,CC,120,1.944,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7099404201944184,0.8591162424904532,0.9189189189189197,82.9,0.4
77343,Ocquerre,77,247700065,CC du Pays de l'Ourcq,CC,376,1.84,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7425525243022891,0.8591162424904532,0.9189189189189197,84.0,0.43
77344,Oissery,77,200033090,CC Plaines et Monts de France,CC,2488,2.035,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6814048291000314,0.8591162424904532,0.9189189189189197,82.0,0.9
77345,Orly-sur-Morin,77,200072544,CC des Deux Morin,CC,660,1.317,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.9065537786139857,0.8591162424904532,0.9189189189189197,89.5,0.65
77347,Les Ormes-sur-Voulzie,77,200040251,CC Bassée-Montois,CC,862,1.521,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8425838820947006,0.8591162424904532,0.9189189189189197,87.4,0.51
77348,Ormesson,77,200023240,CC Pays de Nemours,CC,244,2.839,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.42928817811226094,0.8591162424904532,0.9189189189189197,73.6,0.33
77349,Othis,77,200055655,CA Roissy Pays de France,CA,6741,1.826,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7469426152398871,0.8591162424904532,0.9189189189189197,84.2,0.88
77350,Ozoir-la-Ferrière,77,200023125,CC Les Portes Briardes Entre Villes et Forêts,CC,20969,2.598,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5048604578237693,0.8591162424904532,0.9189189189189197,76.1,0.6
77352,Ozouer-le-Voulgis,77,200070779,CC Brie des Rivières et Châteaux,CC,2002,1.453,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8639071809344623,0.8591162424904532,0.9189189189189197,88.1,0.79
77353,Paley,77,247700032,CC Moret Seine et Loing,CC,481,1.456,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8629664471621199,0.8591162424904532,0.9189189189189197,88.0,1.0
77354,Pamfou,77,200070779,CC Brie des Rivières et Châteaux,CC,966,2.232,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6196299780495453,0.8591162424904532,0.9189189189189197,79.9,0.1
77355,Paroy,77,200040251,CC Bassée-Montois,CC,184,1.989,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.695829413609282,0.8591162424904532,0.9189189189189197,82.5,0.21
77356,Passy-sur-Seine,77,200040251,CC Bassée-Montois,CC,46,1.866,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7343994982753215,0.8591162424904532,0.9189189189189197,83.7,0.29
77357,Pécy,77,200072874,CC Val Briard,CC,844,1.717,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7811226089683286,0.8591162424904532,0.9189189189189197,85.3,0.67
77358,Penchard,77,200072130,CA du Pays de Meaux,CA,1357,3.065,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.3584195672624648,0.8591162424904532,0.9189189189189197,71.2,0.19
77359,Perthes,77,200072346,CA du Pays de Fontainebleau,CA,2074,2.338,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5863907180934462,0.8591162424904532,0.9189189189189197,78.8,0.44
77360,Pézarches,77,200090504,CA Coulommiers Pays de Brie,CA,404,2.539,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5233615553465036,0.8591162424904532,0.9189189189189197,76.7,0.22
77361,Pierre-Levée,77,200090504,CA Coulommiers Pays de Brie,CA,474,2.212,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6259015365318281,0.8591162424904532,0.9189189189189197,80.1,0.53
77363,Le Pin,77,200033090,CC Plaines et Monts de France,CC,1528,4.248,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.0,0.8591162424904532,0.9189189189189197,59.3,0.05
77364,Le Plessis-aux-Bois,77,200033090,CC Plaines et Monts de France,CC,255,2.321,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5917215428033866,0.8591162424904532,0.9189189189189197,79.0,0.65
77365,Le Plessis-Feu-Aussoux,77,200072874,CC Val Briard,CC,606,1.677,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7936657259328943,0.8591162424904532,0.9189189189189197,85.7,0.76
77366,Le Plessis-l'Évêque,77,200033090,CC Plaines et Monts de France,CC,291,2.875,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.4179993728441518,0.8591162424904532,0.9189189189189197,73.2,0.2
77367,Le Plessis-Placy,77,247700065,CC du Pays de l'Ourcq,CC,296,1.69,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7895892129194105,0.8591162424904532,0.9189189189189197,85.6,0.55
77368,Poigny,77,200037133,CC du Provinois,CC,505,2.482,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5412354970210097,0.8591162424904532,0.9189189189189197,77.3,0.21
77369,Poincy,77,200072130,CA du Pays de Meaux,CA,776,2.886,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.41455001567889627,0.8591162424904532,0.9189189189189197,73.1,0.31
77370,Poligny,77,200023919,CC Gâtinais Val de Loing,CC,802,2.16,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6422075885857635,0.8591162424904532,0.9189189189189197,80.7,0.15
77371,Pommeuse,77,200090504,CA Coulommiers Pays de Brie,CA,3039,2.335,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5873314518657887,0.8591162424904532,0.9189189189189197,78.8,0.48
77372,Pomponne,77,247700594,CA Marne et Gondoire,CA,4149,3.309,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.28190655377861396,0.8591162424904532,0.9189189189189197,68.7,0.3
77373,Pontault-Combault,77,200057958,CA Paris - Vallée de la Marne,CA,38941,2.822,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.43461900282220134,0.8591162424904532,0.9189189189189197,73.8,0.58
77374,Pontcarré,77,247700594,CA Marne et Gondoire,CA,2149,3.244,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.30228911884603327,0.8591162424904532,0.9189189189189197,69.3,0.35
77376,Précy-sur-Marne,77,200033090,CC Plaines et Monts de France,CC,760,1.832,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7450611476952023,0.8591162424904532,0.9189189189189197,84.1,1.0
77377,Presles-en-Brie,77,200072874,CC Val Briard,CC,2342,2.025,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6845406083411729,0.8591162424904532,0.9189189189189197,82.1,0.43
77378,Pringy,77,247700057,CA Melun Val de Seine,CA,3861,1.99,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6955158356851678,0.8591162424904532,0.9189189189189197,82.5,0.65
77379,Provins,77,200037133,CC du Provinois,CC,11824,2.421,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5603637503919725,0.8591162424904532,0.9189189189189197,77.9,0.23
77380,Puisieux,77,247700065,CC du Pays de l'Ourcq,CC,319,1.764,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.766384446534964,0.8591162424904532,0.9189189189189197,84.8,0.5
77381,Quiers,77,247700701,CC Brie Nangissienne,CC,652,2.032,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6823455628723738,0.8591162424904532,0.9189189189189197,82.0,0.08
77382,Quincy-Voisins,77,200072130,CA du Pays de Meaux,CA,5506,3.039,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.3665725932894325,0.8591162424904532,0.9189189189189197,71.5,0.23
77383,Rampillon,77,247700701,CC Brie Nangissienne,CC,833,1.456,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8629664471621199,0.8591162424904532,0.9189189189189197,88.0,0.92
77384,Réau,77,200059228,CA Grand Paris Sud Seine Essonne Sénart,CA,2045,4.262,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.0,0.8591162424904532,0.9189189189189197,59.3,0.22
77385,Rebais,77,200072544,CC des Deux Morin,CC,2291,1.533,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8388209470053309,0.8591162424904532,0.9189189189189197,87.2,0.5
77386,Recloses,77,200072346,CA du Pays de Fontainebleau,CA,624,2.866,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.42082157416117905,0.8591162424904532,0.9189189189189197,73.3,0.27
77387,Remauville,77,247700032,CC Moret Seine et Loing,CC,471,1.551,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8331765443712763,0.8591162424904532,0.9189189189189197,87.0,0.89
77388,Reuil-en-Brie,77,200090504,CA Coulommiers Pays de Brie,CA,808,2.156,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6434619002822202,0.8591162424904532,0.9189189189189197,80.7,0.61
77389,La Rochette,77,247700057,CA Melun Val de Seine,CA,3919,1.86,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7362809658200062,0.8591162424904532,0.9189189189189197,83.8,0.7
77390,Roissy-en-Brie,77,200057958,CA Paris - Vallée de la Marne,CA,23521,2.227,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6211978676701161,0.8591162424904532,0.9189189189189197,80.0,0.92
77391,Rouilly,77,200037133,CC du Provinois,CC,495,2.265,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6092819065537787,0.8591162424904532,0.9189189189189197,79.6,0.33
77392,Rouvres,77,200055655,CA Roissy Pays de France,CA,1021,2.804,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.440263405456256,0.8591162424904532,0.9189189189189197,73.9,0.54
77393,Rozay-en-Brie,77,200072874,CC Val Briard,CC,2840,2.69,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.4760112888052682,0.8591162424904532,0.9189189189189197,75.1,0.1
77394,Rubelles,77,247700057,CA Melun Val de Seine,CA,3450,2.198,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6302916274694262,0.8591162424904532,0.9189189189189197,80.3,0.45
77395,Rumont,77,200023240,CC Pays de Nemours,CC,126,2.074,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6691752900595799,0.8591162424904532,0.9189189189189197,81.6,0.76
77396,Rupéreux,77,200037133,CC du Provinois,CC,102,1.478,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8560677328316086,0.8591162424904532,0.9189189189189197,87.8,0.69
77397,Saâcy-sur-Marne,77,200090504,CA Coulommiers Pays de Brie,CA,1869,1.853,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.7384760112888054,0.8591162424904532,0.9189189189189197,83.9,0.84
77398,Sablonnières,77,200072544,CC des Deux Morin,CC,768,0.985,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,1.0,0.8591162424904532,0.9189189189189197,92.6,0.9
77400,Saint-Augustin,77,200090504,CA Coulommiers Pays de Brie,CA,1865,2.922,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.4032612104107871,0.8591162424904532,0.9189189189189197,72.7,0.04
77401,Sainte-Aulde,77,200090504,CA Coulommiers Pays de Brie,CA,692,2.158,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6428347444339919,0.8591162424904532,0.9189189189189197,80.7,0.61
77402,Saint-Barthélemy,77,200072544,CC des Deux Morin,CC,340,2.234,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6190028222013171,0.8591162424904532,0.9189189189189197,79.9,0.16
77403,Saint-Brice,77,200037133,CC du Provinois,CC,812,2.13,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6516149263091879,0.8591162424904532,0.9189189189189197,81.0,0.44
77404,Sainte-Colombe,77,200037133,CC du Provinois,CC,1778,2.566,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5148949513954219,0.8591162424904532,0.9189189189189197,76.4,0.15
77405,Saint-Cyr-sur-Morin,77,200072544,CC des Deux Morin,CC,1943,1.581,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.823769206647852,0.8591162424904532,0.9189189189189197,86.7,0.45
77406,Saint-Denis-lès-Rebais,77,200072544,CC des Deux Morin,CC,989,1.533,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.8388209470053309,0.8591162424904532,0.9189189189189197,87.2,0.5
77407,Saint-Fargeau-Ponthierry,77,247700057,CA Melun Val de Seine,CA,15117,2.255,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.6124176857949202,0.8591162424904532,0.9189189189189197,79.7,0.35
77408,Saint-Fiacre,77,200072130,CA du Pays de Meaux,CA,490,2.419,4.819612241539687,1.1704772586596384,4.8884638449902535,4.6819090346385535,53.2,0.5609909062402008,0.8591162424904532,0.9189189189189197,78.0,0.73
